activity_id,branch_method,branch_time_in_child,branch_time_in_parent,experiment,experiment_id,frequency,grid,grid_label,institution_id,nominal_resolution,parent_activity_id,parent_experiment_id,parent_source_id,parent_time_units,parent_variant_label,product,realm,source_id,source_type,sub_experiment,sub_experiment_id,table_id,variable_id,variant_label,member_id,standard_name,long_name,units,vertical_levels,init_year,start_time,end_time,time_range,path,version
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocean,CESM2,AOGCM BGC,none,none,Omon,hfds,r1i1p1f1,r1i1p1f1,surface_downward_heat_flux_in_sea_water,Downward Heat Flux at Sea Water Surface,W m-2,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/hfds/gn/v20190308/hfds_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocean,CESM2,AOGCM BGC,none,none,Omon,hfevapds,r1i1p1f1,r1i1p1f1,temperature_flux_due_to_evaporation_expressed_as_heat_flux_out_of_sea_water,Temperature Flux Due to Evaporation Expressed as Heat Flux out of Sea Water,W m-2,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/hfevapds/gn/v20190308/hfevapds_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocean,CESM2,AOGCM BGC,none,none,Omon,hflso,r1i1p1f1,r1i1p1f1,surface_downward_latent_heat_flux,Surface Downward Latent Heat Flux,W m-2,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/hflso/gn/v20190308/hflso_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocean,CESM2,AOGCM BGC,none,none,Omon,hfsso,r1i1p1f1,r1i1p1f1,surface_downward_sensible_heat_flux,Surface Downward Sensible Heat Flux,W m-2,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/hfsso/gn/v20190308/hfsso_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,icfriver,r1i1p1f1,r1i1p1f1,tendency_of_ocean_mole_content_of_inorganic_carbon_due_to_runoff_and_sediment_dissolution,Flux of Inorganic Carbon into Ocean Surface by Runoff,mol m-2 s-1,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/icfriver/gn/v20190308/icfriver_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,intdic,r1i1p1f1,r1i1p1f1,ocean_mass_content_of_dissolved_inorganic_carbon,Dissolved Inorganic Carbon Content,kg m-2,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/intdic/gn/v20190308/intdic_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,intdoc,r1i1p1f1,r1i1p1f1,ocean_mass_content_of_dissolved_organic_carbon,Dissolved Organic Carbon Content,kg m-2,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/intdoc/gn/v20190308/intdoc_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,intpbfe,r1i1p1f1,r1i1p1f1,tendency_of_ocean_mole_content_of_iron_due_to_biological_production,Iron Production,mol m-2 s-1,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/intpbfe/gn/v20190308/intpbfe_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,intpbn,r1i1p1f1,r1i1p1f1,tendency_of_ocean_mole_content_of_nitrogen_due_to_biological_production,Nitrogen Production,mol m-2 s-1,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/intpbn/gn/v20190308/intpbn_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,intpcalcite,r1i1p1f1,r1i1p1f1,tendency_of_ocean_mole_content_of_calcite_expressed_as_carbon_due_to_biological_production,Calcite Production,mol m-2 s-1,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/intpcalcite/gn/v20190308/intpcalcite_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,intpn2,r1i1p1f1,r1i1p1f1,tendency_of_ocean_mole_content_of_elemental_nitrogen_due_to_fixation,Nitrogen Fixation Rate in Ocean,mol m-2 s-1,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/intpn2/gn/v20190308/intpn2_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,intpp,r1i1p1f1,r1i1p1f1,net_primary_mole_productivity_of_biomass_expressed_as_carbon_by_phytoplankton,Primary Organic Carbon Production by All Types of Phytoplankton,mol m-2 s-1,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/intpp/gn/v20190308/intpp_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,intppdiat,r1i1p1f1,r1i1p1f1,net_primary_mole_productivity_of_biomass_expressed_as_carbon_by_diatoms,Net Primary Organic Carbon Production by Diatoms,mol m-2 s-1,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/intppdiat/gn/v20190308/intppdiat_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,intppdiaz,r1i1p1f1,r1i1p1f1,net_primary_mole_productivity_of_biomass_expressed_as_carbon_by_diazotrophs,Net Primary Mole Productivity of Carbon by Diazotrophs,mol m-2 s-1,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/intppdiaz/gn/v20190308/intppdiaz_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,intppnitrate,r1i1p1f1,r1i1p1f1,net_primary_mole_productivity_of_biomass_expressed_as_carbon_due_to_nitrate_utilization,Primary Organic Carbon Production by Phytoplankton Based on Nitrate Uptake Alone,mol m-2 s-1,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/intppnitrate/gn/v20190308/intppnitrate_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,intpppico,r1i1p1f1,r1i1p1f1,net_primary_mole_productivity_of_biomass_expressed_as_carbon_by_picophytoplankton,Net Primary Mole Productivity of Carbon by Picophytoplankton,mol m-2 s-1,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/intpppico/gn/v20190308/intpppico_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,limfediat,r1i1p1f1,r1i1p1f1,iron_growth_limitation_of_diatoms,Iron Limitation of Diatoms,1,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/limfediat/gn/v20190308/limfediat_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,limfediaz,r1i1p1f1,r1i1p1f1,iron_growth_limitation_of_diazotrophs,Iron Limitation of Diazotrophs,1,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/limfediaz/gn/v20190308/limfediaz_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,limfepico,r1i1p1f1,r1i1p1f1,iron_growth_limitation_of_picophytoplankton,Iron Limitation of Picophytoplankton,1,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/limfepico/gn/v20190308/limfepico_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,limirrdiat,r1i1p1f1,r1i1p1f1,growth_limitation_of_diatoms_due_to_solar_irradiance,Irradiance Limitation of Diatoms,1,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/limirrdiat/gn/v20190308/limirrdiat_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,limirrdiaz,r1i1p1f1,r1i1p1f1,growth_limitation_of_diazotrophs_due_to_solar_irradiance,Irradiance Limitation of Diazotrophs,1,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/limirrdiaz/gn/v20190308/limirrdiaz_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,limirrpico,r1i1p1f1,r1i1p1f1,growth_limitation_of_picophytoplankton_due_to_solar_irradiance,Irradiance Limitation of Picophytoplankton,1,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/limirrpico/gn/v20190308/limirrpico_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,limndiat,r1i1p1f1,r1i1p1f1,nitrogen_growth_limitation_of_diatoms,Nitrogen Limitation of Diatoms,1,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/limndiat/gn/v20190308/limndiat_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,limnpico,r1i1p1f1,r1i1p1f1,nitrogen_growth_limitation_of_picophytoplankton,Nitrogen Limitation of Picophytoplankton,1,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/limnpico/gn/v20190308/limnpico_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocean,CESM2,AOGCM BGC,none,none,Omon,mlotst,r1i1p1f1,r1i1p1f1,ocean_mixed_layer_thickness_defined_by_sigma_t,Ocean Mixed Layer Thickness Defined by Sigma T,m,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/mlotst/gn/v20190308/mlotst_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocean,CESM2,AOGCM BGC,none,none,Omon,mlotstmax,r1i1p1f1,r1i1p1f1,ocean_mixed_layer_thickness_defined_by_sigma_t,Maximum Ocean Mixed Layer Thickness Defined by Sigma T,m,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/mlotstmax/gn/v20190308/mlotstmax_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocean,CESM2,AOGCM BGC,none,none,Omon,mlotstmin,r1i1p1f1,r1i1p1f1,ocean_mixed_layer_thickness_defined_by_sigma_t,Minimum Ocean Mixed Layer Thickness Defined by Sigma T,m,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/mlotstmin/gn/v20190308/mlotstmin_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocean,CESM2,AOGCM BGC,none,none,Omon,mlotstsq,r1i1p1f1,r1i1p1f1,square_of_ocean_mixed_layer_thickness_defined_by_sigma_t,Square of Ocean Mixed Layer Thickness Defined by Sigma T,m2,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/mlotstsq/gn/v20190308/mlotstsq_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocean,CESM2,AOGCM BGC,none,none,Omon,msftbarot,r1i1p1f1,r1i1p1f1,ocean_barotropic_mass_streamfunction,Ocean Barotropic Mass Streamfunction,kg s-1,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/msftbarot/gn/v20190308/msftbarot_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocean,CESM2,AOGCM BGC,none,none,Omon,msftmz,r1i1p1f1,r1i1p1f1,ocean_meridional_overturning_mass_streamfunction,Ocean Meridional Overturning Mass Streamfunction,kg s-1,61.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/msftmz/gn/files/d20190919/msftmz_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v0
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocean,CESM2,AOGCM BGC,none,none,Omon,msftmz,r1i1p1f1,r1i1p1f1,ocean_meridional_overturning_mass_streamfunction,Ocean Meridional Overturning Mass Streamfunction,kg s-1,61.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/msftmz/gn/v20190919/msftmz_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190919
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocean,CESM2,AOGCM BGC,none,none,Omon,msftmzmpa,r1i1p1f1,r1i1p1f1,ocean_meridional_overturning_mass_streamfunction_due_to_parameterized_mesoscale_eddy_advection,Ocean Meridional Overturning Mass Streamfunction Due to Parameterized Mesoscale Advection,kg s-1,61.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/msftmzmpa/gn/v20190308/msftmzmpa_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocean,CESM2,AOGCM BGC,none,none,Omon,msftmzsmpa,r1i1p1f1,r1i1p1f1,ocean_meridional_overturning_mass_streamfunction_due_to_parameterized_submesoscale_eddy_advection,Ocean Meridional Overturning Mass Streamfunction Due to Parameterized Submesoscale Advection,kg s-1,61.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/msftmzsmpa/gn/v20190308/msftmzsmpa_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,nh4,r1i1p1f1,r1i1p1f1,mole_concentration_of_ammonium_in_sea_water,Dissolved Ammonium Concentration,mol m-3,60.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/nh4/gn/v20190308/nh4_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,nh4os,r1i1p1f1,r1i1p1f1,mole_concentration_of_ammonium_in_sea_water,Surface Dissolved Ammonium Concentration,mol m-3,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/nh4os/gn/v20190308/nh4os_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,no3,r1i1p1f1,r1i1p1f1,mole_concentration_of_nitrate_in_sea_water,Dissolved Nitrate Concentration,mol m-3,60.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/no3/gn/v20190308/no3_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
